id,item,transaction,batches
53fe80900f0211e9bbbead055da188b2,<Item>{139},<Transaction>{347},<TransactionBatch>{3245}
53ff43e00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{347},<TransactionBatch>{3246}
54002e400f0211e9bbbead055da188b2,<Item>{142},<Transaction>{347},<TransactionBatch>{3247}
5400f1900f0211e9bbbead055da188b2,<Item>{80},<Transaction>{347},<TransactionBatch>{3248}
5401b4e00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{347},<TransactionBatch>{3249}
54029f400f0211e9bbbead055da188b2,<Item>{33},<Transaction>{347},<TransactionBatch>{3250}
540389a00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{347},<TransactionBatch>{3251}
54049b100f0211e9bbbead055da188b2,<Item>{22},<Transaction>{347},<TransactionBatch>{3252}
54055e600f0211e9bbbead055da188b2,<Item>{50},<Transaction>{346},<TransactionBatch>{3253}
540621b00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{348},<TransactionBatch>{3254}
5406e5000f0211e9bbbead055da188b2,<Item>{107},<Transaction>{348},<TransactionBatch>{3255}
5407cf600f0211e9bbbead055da188b2,<Item>{390},<Transaction>{348},<TransactionBatch>{3256}
5408e0d00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{348},<TransactionBatch>{3257}
5409f2400f0211e9bbbead055da188b2,<Item>{139},<Transaction>{348},<TransactionBatch>{3258}
540adca00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{348},<TransactionBatch>{3259}
540c15200f0211e9bbbead055da188b2,<Item>{343},<Transaction>{348},<TransactionBatch>{3260}
540d26900f0211e9bbbead055da188b2,<Item>{337},<Transaction>{348},<TransactionBatch>{3261}
540de9e00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{349},<TransactionBatch>{3262}
540e86200f0211e9bbbead055da188b2,<Item>{22},<Transaction>{349},<TransactionBatch>{3263 3264}
540fbea00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{349},<TransactionBatch>{3265}
54105ae00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{349},<TransactionBatch>{3266}
54111e300f0211e9bbbead055da188b2,<Item>{33},<Transaction>{349},<TransactionBatch>{3267}
5411e1800f0211e9bbbead055da188b2,<Item>{109},<Transaction>{349},<TransactionBatch>{3268}
5412cbe00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{349},<TransactionBatch>{3269}
5413b6400f0211e9bbbead055da188b2,<Item>{75},<Transaction>{349},<TransactionBatch>{3270}
5414c7b00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{349},<TransactionBatch>{3271}
5415b2100f0211e9bbbead055da188b2,<Item>{142},<Transaction>{349},<TransactionBatch>{3272}
54169c700f0211e9bbbead055da188b2,<Item>{107},<Transaction>{349},<TransactionBatch>{3273}
54175fc00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{349},<TransactionBatch>{3274}
541823100f0211e9bbbead055da188b2,<Item>{92},<Transaction>{349},<TransactionBatch>{3275}
541934800f0211e9bbbead055da188b2,<Item>{139},<Transaction>{349},<TransactionBatch>{3276}
541a45f00f0211e9bbbead055da188b2,<Item>{176},<Transaction>{349},<TransactionBatch>{3277}
541ba5800f0211e9bbbead055da188b2,<Item>{294},<Transaction>{349},<TransactionBatch>{3278}
541cb6f00f0211e9bbbead055da188b2,<Item>{295},<Transaction>{349},<TransactionBatch>{3279}
541da1500f0211e9bbbead055da188b2,<Item>{297},<Transaction>{349},<TransactionBatch>{3280 3281}
541fc4300f0211e9bbbead055da188b2,<Item>{343},<Transaction>{349},<TransactionBatch>{3282}
5420fcb00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{349},<TransactionBatch>{3283}
542198f00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{350},<TransactionBatch>{3284}
54225c400f0211e9bbbead055da188b2,<Item>{109},<Transaction>{350},<TransactionBatch>{3285}
54231f900f0211e9bbbead055da188b2,<Item>{111},<Transaction>{350},<TransactionBatch>{3286}
542431000f0211e9bbbead055da188b2,<Item>{75},<Transaction>{350},<TransactionBatch>{3287}
5424cd400f0211e9bbbead055da188b2,<Item>{142},<Transaction>{350},<TransactionBatch>{3288}
542590900f0211e9bbbead055da188b2,<Item>{107},<Transaction>{350},<TransactionBatch>{3289}
542653e00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{350},<TransactionBatch>{3290}
542765500f0211e9bbbead055da188b2,<Item>{92},<Transaction>{350},<TransactionBatch>{3291}
54284fb00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{350},<TransactionBatch>{3292}
54293a100f0211e9bbbead055da188b2,<Item>{198},<Transaction>{350},<TransactionBatch>{3293}
542a4b800f0211e9bbbead055da188b2,<Item>{294},<Transaction>{350},<TransactionBatch>{3294}
542b84000f0211e9bbbead055da188b2,<Item>{295},<Transaction>{350},<TransactionBatch>{3295}
542c47500f0211e9bbbead055da188b2,<Item>{297},<Transaction>{350},<TransactionBatch>{3296}
542d31b00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{350},<TransactionBatch>{3297}
542df5000f0211e9bbbead055da188b2,<Item>{12},<Transaction>{351},<TransactionBatch>{3298}
542e91400f0211e9bbbead055da188b2,<Item>{109},<Transaction>{351},<TransactionBatch>{3299}
542f2d800f0211e9bbbead055da188b2,<Item>{80},<Transaction>{351},<TransactionBatch>{3300}
542ff0d00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{351},<TransactionBatch>{3301}
5430b4200f0211e9bbbead055da188b2,<Item>{182},<Transaction>{351},<TransactionBatch>{3302}
54319e800f0211e9bbbead055da188b2,<Item>{92},<Transaction>{351},<TransactionBatch>{3303}
5432aff00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{351},<TransactionBatch>{3304}
54339a500f0211e9bbbead055da188b2,<Item>{198},<Transaction>{351},<TransactionBatch>{3305 3306}
54356f100f0211e9bbbead055da188b2,<Item>{297},<Transaction>{351},<TransactionBatch>{3307}
543659700f0211e9bbbead055da188b2,<Item>{343},<Transaction>{351},<TransactionBatch>{3308}
543743d00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{351},<TransactionBatch>{3309}
5437e0100f0211e9bbbead055da188b2,<Item>{50},<Transaction>{352},<TransactionBatch>{3310}
54387c500f0211e9bbbead055da188b2,<Item>{55},<Transaction>{352},<TransactionBatch>{3311}
543966b00f0211e9bbbead055da188b2,<Item>{68},<Transaction>{352},<TransactionBatch>{3312}
543a51100f0211e9bbbead055da188b2,<Item>{87},<Transaction>{352},<TransactionBatch>{3313}
543b14600f0211e9bbbead055da188b2,<Item>{115},<Transaction>{352},<TransactionBatch>{3314}
543bfec00f0211e9bbbead055da188b2,<Item>{133},<Transaction>{352},<TransactionBatch>{3315}
543ce9200f0211e9bbbead055da188b2,<Item>{257},<Transaction>{352},<TransactionBatch>{3316}
543dac700f0211e9bbbead055da188b2,<Item>{259},<Transaction>{352},<TransactionBatch>{3317}
543e48b00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{352},<TransactionBatch>{3318 3320}
543f5a200f0211e9bbbead055da188b2,<Item>{338},<Transaction>{352},<TransactionBatch>{3319}
54412ee00f0211e9bbbead055da188b2,<Item>{404},<Transaction>{352},<TransactionBatch>{3321}
544240500f0211e9bbbead055da188b2,<Item>{22},<Transaction>{373},<TransactionBatch>{3322}
54432ab00f0211e9bbbead055da188b2,<Item>{182},<Transaction>{373},<TransactionBatch>{3323 3325}
5443ee000f0211e9bbbead055da188b2,<Item>{107},<Transaction>{373},<TransactionBatch>{3324}
54454d900f0211e9bbbead055da188b2,<Item>{142},<Transaction>{373},<TransactionBatch>{3326}
5445e9d00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{373},<TransactionBatch>{3327}
5446fb400f0211e9bbbead055da188b2,<Item>{75},<Transaction>{373},<TransactionBatch>{3328}
5447e5a00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{373},<TransactionBatch>{3329}
5448d0000f0211e9bbbead055da188b2,<Item>{33},<Transaction>{373},<TransactionBatch>{3330}
5449ba600f0211e9bbbead055da188b2,<Item>{388},<Transaction>{373},<TransactionBatch>{3331}
544aa4c00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{373},<TransactionBatch>{3332}
544c04500f0211e9bbbead055da188b2,<Item>{12},<Transaction>{373},<TransactionBatch>{3333}
544cc7a00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{358},<TransactionBatch>{3334}
544d8af00f0211e9bbbead055da188b2,<Item>{22},<Transaction>{358},<TransactionBatch>{3335}
544e27300f0211e9bbbead055da188b2,<Item>{33},<Transaction>{358},<TransactionBatch>{3336}
544f11900f0211e9bbbead055da188b2,<Item>{109},<Transaction>{358},<TransactionBatch>{3337}
544ffbf00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{358},<TransactionBatch>{3338}
54510d600f0211e9bbbead055da188b2,<Item>{80},<Transaction>{358},<TransactionBatch>{3339}
5451f7c00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{358},<TransactionBatch>{3340}
5452bb100f0211e9bbbead055da188b2,<Item>{390},<Transaction>{358},<TransactionBatch>{3341}
5453a5700f0211e9bbbead055da188b2,<Item>{92},<Transaction>{358},<TransactionBatch>{3342}
545468c00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{358},<TransactionBatch>{3343}
545553200f0211e9bbbead055da188b2,<Item>{297},<Transaction>{358},<TransactionBatch>{3344}
5455ef600f0211e9bbbead055da188b2,<Item>{12},<Transaction>{359},<TransactionBatch>{3345}
54568ba00f0211e9bbbead055da188b2,<Item>{5},<Transaction>{359},<TransactionBatch>{3346}
54574ef00f0211e9bbbead055da188b2,<Item>{22},<Transaction>{359},<TransactionBatch>{3347}
545839500f0211e9bbbead055da188b2,<Item>{33},<Transaction>{359},<TransactionBatch>{3348}
545923b00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{359},<TransactionBatch>{3349}
5459e7000f0211e9bbbead055da188b2,<Item>{111},<Transaction>{359},<TransactionBatch>{3350}
545aaa500f0211e9bbbead055da188b2,<Item>{75},<Transaction>{359},<TransactionBatch>{3351}
545b6da00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{359},<TransactionBatch>{3352}
545c30f00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{359},<TransactionBatch>{3353}
545cf4400f0211e9bbbead055da188b2,<Item>{390},<Transaction>{359},<TransactionBatch>{3354}
545d69700f0211e9bbbead055da188b2,<Item>{92},<Transaction>{359},<TransactionBatch>{3355}
545ec9000f0211e9bbbead055da188b2,<Item>{337},<Transaction>{359},<TransactionBatch>{3356}
545f8c500f0211e9bbbead055da188b2,<Item>{5},<Transaction>{365},<TransactionBatch>{3357}
546076b00f0211e9bbbead055da188b2,<Item>{22},<Transaction>{365},<TransactionBatch>{3358}
54613a000f0211e9bbbead055da188b2,<Item>{388},<Transaction>{365},<TransactionBatch>{3359}
5461d6400f0211e9bbbead055da188b2,<Item>{80},<Transaction>{365},<TransactionBatch>{3360}
546272800f0211e9bbbead055da188b2,<Item>{142},<Transaction>{365},<TransactionBatch>{3361}
546335d00f0211e9bbbead055da188b2,<Item>{182},<Transaction>{365},<TransactionBatch>{3362 3363}
546495600f0211e9bbbead055da188b2,<Item>{107},<Transaction>{365},<TransactionBatch>{3364}
54657fc00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{365},<TransactionBatch>{3365}
546643100f0211e9bbbead055da188b2,<Item>{92},<Transaction>{365},<TransactionBatch>{3366}
546754800f0211e9bbbead055da188b2,<Item>{139},<Transaction>{365},<TransactionBatch>{3367}
546865f00f0211e9bbbead055da188b2,<Item>{196},<Transaction>{365},<TransactionBatch>{3368}
546950500f0211e9bbbead055da188b2,<Item>{294},<Transaction>{365},<TransactionBatch>{3369}
546a13a00f0211e9bbbead055da188b2,<Item>{343},<Transaction>{365},<TransactionBatch>{3370}
546b25100f0211e9bbbead055da188b2,<Item>{337},<Transaction>{365},<TransactionBatch>{3371}
546b9a400f0211e9bbbead055da188b2,<Item>{12},<Transaction>{364},<TransactionBatch>{3372}
546c36800f0211e9bbbead055da188b2,<Item>{22},<Transaction>{364},<TransactionBatch>{3373}
546cf9d00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{364},<TransactionBatch>{3374}
546dbd200f0211e9bbbead055da188b2,<Item>{33},<Transaction>{364},<TransactionBatch>{3375}
546ef5a00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{364},<TransactionBatch>{3376}
54702e200f0211e9bbbead055da188b2,<Item>{109},<Transaction>{364},<TransactionBatch>{3377}
5470f1700f0211e9bbbead055da188b2,<Item>{75},<Transaction>{364},<TransactionBatch>{3378}
547166a00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{364},<TransactionBatch>{3379}
547251000f0211e9bbbead055da188b2,<Item>{142},<Transaction>{364},<TransactionBatch>{3380}
5472ed400f0211e9bbbead055da188b2,<Item>{107},<Transaction>{364},<TransactionBatch>{3381}
5473d7a00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{364},<TransactionBatch>{3382}
5474e9100f0211e9bbbead055da188b2,<Item>{92},<Transaction>{364},<TransactionBatch>{3383}
547621900f0211e9bbbead055da188b2,<Item>{139},<Transaction>{364},<TransactionBatch>{3384}
547781200f0211e9bbbead055da188b2,<Item>{176},<Transaction>{364},<TransactionBatch>{3385}
547844700f0211e9bbbead055da188b2,<Item>{294},<Transaction>{364},<TransactionBatch>{3386}
547955e00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{364},<TransactionBatch>{3387}
547a8e600f0211e9bbbead055da188b2,<Item>{343},<Transaction>{364},<TransactionBatch>{3388}
547bc6e00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{364},<TransactionBatch>{3389}
547cb1400f0211e9bbbead055da188b2,<Item>{12},<Transaction>{360},<TransactionBatch>{3390}
547d74900f0211e9bbbead055da188b2,<Item>{5},<Transaction>{360},<TransactionBatch>{3391}
547e37e00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{360},<TransactionBatch>{3392}
547f49500f0211e9bbbead055da188b2,<Item>{33},<Transaction>{360},<TransactionBatch>{3393}
548033b00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{360},<TransactionBatch>{3394}
5480f7000f0211e9bbbead055da188b2,<Item>{111},<Transaction>{360},<TransactionBatch>{3395}
548208700f0211e9bbbead055da188b2,<Item>{75},<Transaction>{360},<TransactionBatch>{3396}
5482a4b00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{360},<TransactionBatch>{3397}
54838f100f0211e9bbbead055da188b2,<Item>{142},<Transaction>{360},<TransactionBatch>{3398}
5484a0800f0211e9bbbead055da188b2,<Item>{182},<Transaction>{360},<TransactionBatch>{3399}
5485b1f00f0211e9bbbead055da188b2,<Item>{107},<Transaction>{360},<TransactionBatch>{3400}
548711800f0211e9bbbead055da188b2,<Item>{390},<Transaction>{360},<TransactionBatch>{3401}
5487fbe00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{360},<TransactionBatch>{3402 3403}
5489f7b00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{360},<TransactionBatch>{3404}
548abb000f0211e9bbbead055da188b2,<Item>{176},<Transaction>{360},<TransactionBatch>{3405}
548bf3800f0211e9bbbead055da188b2,<Item>{297},<Transaction>{360},<TransactionBatch>{3406}
548d2c000f0211e9bbbead055da188b2,<Item>{343},<Transaction>{360},<TransactionBatch>{3407}
548ed9b00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{360},<TransactionBatch>{3408}
548f75f00f0211e9bbbead055da188b2,<Item>{276},<Transaction>{357},<TransactionBatch>{3409}
549012300f0211e9bbbead055da188b2,<Item>{276},<Transaction>{356},<TransactionBatch>{3410}
5490d5800f0211e9bbbead055da188b2,<Item>{276},<Transaction>{355},<TransactionBatch>{3411}
549198d00f0211e9bbbead055da188b2,<Item>{276},<Transaction>{354},<TransactionBatch>{3412}
549235100f0211e9bbbead055da188b2,<Item>{276},<Transaction>{353},<TransactionBatch>{3413}
54936d900f0211e9bbbead055da188b2,<Item>{22},<Transaction>{360},<TransactionBatch>{3414}
549430e00f0211e9bbbead055da188b2,<Item>{68},<Transaction>{361},<TransactionBatch>{3415}
549569600f0211e9bbbead055da188b2,<Item>{85},<Transaction>{361},<TransactionBatch>{3416}
549653c00f0211e9bbbead055da188b2,<Item>{87},<Transaction>{361},<TransactionBatch>{3417}
549717100f0211e9bbbead055da188b2,<Item>{94},<Transaction>{361},<TransactionBatch>{3418}
5497da600f0211e9bbbead055da188b2,<Item>{115},<Transaction>{361},<TransactionBatch>{3419}
5498c4c00f0211e9bbbead055da188b2,<Item>{133},<Transaction>{361},<TransactionBatch>{3420}
549988100f0211e9bbbead055da188b2,<Item>{148},<Transaction>{361},<TransactionBatch>{3421}
549a72700f0211e9bbbead055da188b2,<Item>{404},<Transaction>{361},<TransactionBatch>{3422}
549b35c00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{363},<TransactionBatch>{3423}
549bf9100f0211e9bbbead055da188b2,<Item>{310},<Transaction>{363},<TransactionBatch>{3424 3425}
549dcdd00f0211e9bbbead055da188b2,<Item>{87},<Transaction>{362},<TransactionBatch>{3426}
549e6a100f0211e9bbbead055da188b2,<Item>{148},<Transaction>{362},<TransactionBatch>{3427}
549f06500f0211e9bbbead055da188b2,<Item>{276},<Transaction>{366},<TransactionBatch>{3428}
549ff0b00f0211e9bbbead055da188b2,<Item>{29},<Transaction>{361},<TransactionBatch>{3429 3430}
54a129300f0211e9bbbead055da188b2,<Item>{33},<Transaction>{367},<TransactionBatch>{3431}
54a19e600f0211e9bbbead055da188b2,<Item>{80},<Transaction>{367},<TransactionBatch>{3432}
54a261b00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{367},<TransactionBatch>{3433}
54a2fdf00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{367},<TransactionBatch>{3434}
54a3e8500f0211e9bbbead055da188b2,<Item>{92},<Transaction>{367},<TransactionBatch>{3435}
54a520d00f0211e9bbbead055da188b2,<Item>{22},<Transaction>{368},<TransactionBatch>{3436}
54a5e4200f0211e9bbbead055da188b2,<Item>{294},<Transaction>{368},<TransactionBatch>{3437}
54a680600f0211e9bbbead055da188b2,<Item>{182},<Transaction>{369},<TransactionBatch>{3438}
54a6f5900f0211e9bbbead055da188b2,<Item>{115},<Transaction>{370},<TransactionBatch>{3439}
54a791d00f0211e9bbbead055da188b2,<Item>{196},<Transaction>{371},<TransactionBatch>{3440}
54a82e100f0211e9bbbead055da188b2,<Item>{22},<Transaction>{372},<TransactionBatch>{3441}
54a8ca500f0211e9bbbead055da188b2,<Item>{58},<Transaction>{9},<TransactionBatch>{3442}
54a93f800f0211e9bbbead055da188b2,<Item>{109},<Transaction>{9},<TransactionBatch>{3443}
54a9b4b00f0211e9bbbead055da188b2,<Item>{310},<Transaction>{9},<TransactionBatch>{3444}
54aa9f100f0211e9bbbead055da188b2,<Item>{343},<Transaction>{9},<TransactionBatch>{3445}
54ab89700f0211e9bbbead055da188b2,<Item>{92},<Transaction>{373},<TransactionBatch>{3446}
54acc1f00f0211e9bbbead055da188b2,<Item>{343},<Transaction>{373},<TransactionBatch>{3447}
54adac500f0211e9bbbead055da188b2,<Item>{351},<Transaction>{373},<TransactionBatch>{3448}
5663c0c00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{373},<TransactionBatch>{3449}
56645d000f0211e9bbbead055da188b2,<Item>{12},<Transaction>{376},<TransactionBatch>{3450}
566520500f0211e9bbbead055da188b2,<Item>{5},<Transaction>{376},<TransactionBatch>{3451}
5665e3a00f0211e9bbbead055da188b2,<Item>{22},<Transaction>{376},<TransactionBatch>{3452}
5666a6f00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{376},<TransactionBatch>{3453}
566791500f0211e9bbbead055da188b2,<Item>{33},<Transaction>{376},<TransactionBatch>{3454}
566854a00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{376},<TransactionBatch>{3455}
56693f000f0211e9bbbead055da188b2,<Item>{111},<Transaction>{376},<TransactionBatch>{3456}
5669db400f0211e9bbbead055da188b2,<Item>{75},<Transaction>{376},<TransactionBatch>{3457}
566a9e900f0211e9bbbead055da188b2,<Item>{80},<Transaction>{376},<TransactionBatch>{3458}
566b88f00f0211e9bbbead055da188b2,<Item>{142},<Transaction>{376},<TransactionBatch>{3459}
566ce8800f0211e9bbbead055da188b2,<Item>{107},<Transaction>{376},<TransactionBatch>{3460}
566dd2e00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{376},<TransactionBatch>{3461}
566ee4500f0211e9bbbead055da188b2,<Item>{390},<Transaction>{376},<TransactionBatch>{3462 3463}
5670b9100f0211e9bbbead055da188b2,<Item>{139},<Transaction>{376},<TransactionBatch>{3464}
56717c600f0211e9bbbead055da188b2,<Item>{176},<Transaction>{376},<TransactionBatch>{3465}
5672b4e00f0211e9bbbead055da188b2,<Item>{294},<Transaction>{376},<TransactionBatch>{3466}
5673c6500f0211e9bbbead055da188b2,<Item>{295},<Transaction>{376},<TransactionBatch>{3467}
5674d7c00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{376},<TransactionBatch>{3468}
5675e9300f0211e9bbbead055da188b2,<Item>{343},<Transaction>{376},<TransactionBatch>{3469}
567721b00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{376},<TransactionBatch>{3470}
5677e5000f0211e9bbbead055da188b2,<Item>{33},<Transaction>{375},<TransactionBatch>{3471}
567881400f0211e9bbbead055da188b2,<Item>{109},<Transaction>{375},<TransactionBatch>{3472}
56791d800f0211e9bbbead055da188b2,<Item>{111},<Transaction>{375},<TransactionBatch>{3473}
567a2ef00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{375},<TransactionBatch>{3474}
567acb300f0211e9bbbead055da188b2,<Item>{142},<Transaction>{375},<TransactionBatch>{3475}
567b8e800f0211e9bbbead055da188b2,<Item>{390},<Transaction>{375},<TransactionBatch>{3476}
567c78e00f0211e9bbbead055da188b2,<Item>{92},<Transaction>{375},<TransactionBatch>{3477}
567d63400f0211e9bbbead055da188b2,<Item>{294},<Transaction>{375},<TransactionBatch>{3478}
567e4da00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{375},<TransactionBatch>{3479}
567f10f00f0211e9bbbead055da188b2,<Item>{245},<Transaction>{375},<TransactionBatch>{3480}
567fd4400f0211e9bbbead055da188b2,<Item>{12},<Transaction>{374},<TransactionBatch>{3481}
568070800f0211e9bbbead055da188b2,<Item>{22},<Transaction>{374},<TransactionBatch>{3482}
56810cc00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{374},<TransactionBatch>{3483}
5681a9000f0211e9bbbead055da188b2,<Item>{33},<Transaction>{374},<TransactionBatch>{3484}
568293600f0211e9bbbead055da188b2,<Item>{109},<Transaction>{374},<TransactionBatch>{3485}
568356b00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{374},<TransactionBatch>{3486}
568468200f0211e9bbbead055da188b2,<Item>{80},<Transaction>{374},<TransactionBatch>{3487}
568552800f0211e9bbbead055da188b2,<Item>{142},<Transaction>{374},<TransactionBatch>{3488}
56863ce00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{374},<TransactionBatch>{3489}
568727400f0211e9bbbead055da188b2,<Item>{139},<Transaction>{374},<TransactionBatch>{3490}
5687ea900f0211e9bbbead055da188b2,<Item>{294},<Transaction>{374},<TransactionBatch>{3491}
5688fc000f0211e9bbbead055da188b2,<Item>{297},<Transaction>{374},<TransactionBatch>{3492}
5689bf500f0211e9bbbead055da188b2,<Item>{337},<Transaction>{374},<TransactionBatch>{3493}
568ccc900f0211e9bbbead055da188b2,<Item>{92},<Transaction>{374},<TransactionBatch>{3494}
568d8fe00f0211e9bbbead055da188b2,<Item>{68},<Transaction>{377},<TransactionBatch>{3495}
568e2c200f0211e9bbbead055da188b2,<Item>{50},<Transaction>{377},<TransactionBatch>{3496}
568eef700f0211e9bbbead055da188b2,<Item>{85},<Transaction>{377},<TransactionBatch>{3497}
568f8bb00f0211e9bbbead055da188b2,<Item>{87},<Transaction>{377},<TransactionBatch>{3498}
56904f000f0211e9bbbead055da188b2,<Item>{94},<Transaction>{377},<TransactionBatch>{3499}
569139600f0211e9bbbead055da188b2,<Item>{115},<Transaction>{377},<TransactionBatch>{3500}
5691fcb00f0211e9bbbead055da188b2,<Item>{133},<Transaction>{377},<TransactionBatch>{3501}
5692c0000f0211e9bbbead055da188b2,<Item>{130},<Transaction>{377},<TransactionBatch>{3502}
569383500f0211e9bbbead055da188b2,<Item>{91},<Transaction>{378},<TransactionBatch>{3503}
569446a00f0211e9bbbead055da188b2,<Item>{138},<Transaction>{378},<TransactionBatch>{3504}
569509f00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{380},<TransactionBatch>{3505}
5695cd400f0211e9bbbead055da188b2,<Item>{22},<Transaction>{380},<TransactionBatch>{3506}
569642700f0211e9bbbead055da188b2,<Item>{388},<Transaction>{380},<TransactionBatch>{3507}
569753e00f0211e9bbbead055da188b2,<Item>{397},<Transaction>{380},<TransactionBatch>{3508}
569817300f0211e9bbbead055da188b2,<Item>{33},<Transaction>{380},<TransactionBatch>{3509}
5698da800f0211e9bbbead055da188b2,<Item>{109},<Transaction>{380},<TransactionBatch>{3510}
56999dd00f0211e9bbbead055da188b2,<Item>{111},<Transaction>{380},<TransactionBatch>{3511}
569ad6500f0211e9bbbead055da188b2,<Item>{75},<Transaction>{380},<TransactionBatch>{3512}
569bc0b00f0211e9bbbead055da188b2,<Item>{80},<Transaction>{380},<TransactionBatch>{3513}
569cab100f0211e9bbbead055da188b2,<Item>{142},<Transaction>{380},<TransactionBatch>{3514}
569dbc800f0211e9bbbead055da188b2,<Item>{107},<Transaction>{380},<TransactionBatch>{3515}
569e7fd00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{380},<TransactionBatch>{3516}
569f91400f0211e9bbbead055da188b2,<Item>{92},<Transaction>{380},<TransactionBatch>{3517}
56a0c9c00f0211e9bbbead055da188b2,<Item>{139},<Transaction>{380},<TransactionBatch>{3518}
56a229500f0211e9bbbead055da188b2,<Item>{176},<Transaction>{380},<TransactionBatch>{3519}
56a33ac00f0211e9bbbead055da188b2,<Item>{294},<Transaction>{380},<TransactionBatch>{3520}
56a473400f0211e9bbbead055da188b2,<Item>{295},<Transaction>{380},<TransactionBatch>{3521}
56a5f9e00f0211e9bbbead055da188b2,<Item>{297},<Transaction>{380},<TransactionBatch>{3522}
56a732600f0211e9bbbead055da188b2,<Item>{343},<Transaction>{380},<TransactionBatch>{3523}
56a86ae00f0211e9bbbead055da188b2,<Item>{337},<Transaction>{380},<TransactionBatch>{3524}
56a907200f0211e9bbbead055da188b2,<Item>{12},<Transaction>{379},<TransactionBatch>{3525}
56a9ca700f0211e9bbbead055da188b2,<Item>{182},<Transaction>{379},<TransactionBatch>{3526}
56aa8dc00f0211e9bbbead055da188b2,<Item>{390},<Transaction>{379},<TransactionBatch>{3527}
56ab9f300f0211e9bbbead055da188b2,<Item>{139},<Transaction>{379},<TransactionBatch>{3528}
56ac89900f0211e9bbbead055da188b2,<Item>{176},<Transaction>{379},<TransactionBatch>{3529}
56ad25d00f0211e9bbbead055da188b2,<Item>{12},<Transaction>{381},<TransactionBatch>{3530}
56ade9200f0211e9bbbead055da188b2,<Item>{5},<Transaction>{381},<TransactionBatch>{3531}
56aeac700f0211e9bbbead055da188b2,<Item>{22},<Transaction>{381},<TransactionBatch>{3532}
56af96d00f0211e9bbbead055da188b2,<Item>{388},<Transaction>{381},<TransactionBatch>{3533}
56b0f6600f0211e9bbbead055da188b2,<Item>{33},<Transaction>{381},<TransactionBatch>{3534}
56b1b9b00f0211e9bbbead055da188b2,<Item>{109},<Transaction>{381},<TransactionBatch>{3535}
